energy_centers,transmission_bigaperture_15um,effectivearea_bigaperture_15um,effectivearea_smallaperture_50um,transmission_smallaperture_50um,energy_widths
9.40625,0.9865741311040244,0.009865741090523742,0.0001966307487269557,0.9831537684713317,0.037499427795410156
9.443750381469727,0.9859971709513055,0.009859971489125513,0.00019652470771153966,0.9826235633808574,0.03750038146972656
9.481250762939453,0.9854202107985867,0.009854201887727286,0.00019641866669612362,0.9820933582903831,0.03750038146972656
9.51875114440918,0.9848432506458679,0.009848432286329058,0.0001963126256807076,0.9815631531999089,0.037499427795410156
9.55625057220459,0.9841253899062519,0.009841253679093352,0.00019617758051387275,0.980887927348677,0.03750038146972656
9.59375,0.9833886068642804,0.009833885848838321,0.00019603864026603187,0.9801932260919229,0.037499427795410156
9.631250381469727,0.9826518050846614,0.00982651783120682,0.00019589969648470382,0.9794985071677327,0.03750038146972656
9.668750762939453,0.9819150033050424,0.009819149813575317,0.00019576075270337577,0.9788037882435423,0.03750038146972656
9.70625114440918,0.9811782015254235,0.009811781795943816,0.00019562180892204772,0.978109069319352,0.037499427795410156
9.74375057220459,0.9804414184834521,0.009804413965688787,0.0001954828686742068,0.9774143680625978,0.03750038146972656
9.78125,0.9797034608319142,0.009797034389338355,0.00019534368352856462,0.9767184423168063,0.037499427795410156
9.818750381469727,0.9788640190581224,0.009788639971788065,0.0001951833400331412,0.975916724819436,0.03750038146972656
9.856250762939453,0.9780245772843306,0.009780245554237777,0.00019502299653771776,0.9751150073220659,0.03750038146972656
9.89375114440918,0.9771851355105389,0.009771851136687491,0.00019486265304229433,0.9743132898246957,0.037499427795410156
9.93125057220459,0.9763457150846382,0.009763456932616108,0.00019470231362457541,0.9735115927158484,0.03750038146972656
9.96875,0.9755062946587375,0.009755062728544726,0.00019454197420685644,0.972709895607001,0.037499427795410156
10.006250381469727,0.9746668528849458,0.00974666831099444,0.000194381630711433,0.9719081781096308,0.03750038146972656
10.043750762939453,0.973827411111154,0.009738273893444152,0.0001942212872160096,0.9711064606122607,0.03750038146972656
10.08125114440918,0.9728221634476676,0.009728221417033977,0.00019402705370572624,0.9701352930363101,0.037499427795410156
10.11875057220459,0.9718105114639742,0.009718104897423167,0.0001938315108940646,0.9691575789533027,0.03750038146972656
10.15625,0.9707988594802809,0.009707988377812355,0.00019363596808240292,0.9681798648702952,0.037499427795410156
10.193750381469727,0.9697871817685546,0.00969787160092122,0.00019344042029775452,0.9672021259223534,0.03750038146972656
10.231250762939453,0.9687755040568282,0.009687754824030084,0.0001932448725131061,0.9662243869744116,0.03750038146972656
